country,region,happiness_score,gdp_per_capita,social_support,life_expectancy,freedom,generosity,corruption,year,region_avg_happiness,region_avg_gdp,happiness_vs_region,happiness_zscore
Sri Lanka,South Asia,4.325,,0.827,67.299,0.841,0.079,0.863,2021,4.441857142857143,,-0.11685714285714255,-0.9911959768605001
Swaziland,Sub-Saharan Africa,4.308,,0.77,50.833,0.647,-0.185,0.708,2021,4.494472222222223,,-0.18647222222222304,-1.006443881396501
Comoros,Sub-Saharan Africa,4.289,,0.626,57.349,0.548,0.082,0.781,2021,4.494472222222223,,-0.20547222222222317,-1.0234856570543844
Egypt,Middle East and North Africa,4.283,,0.75,61.998,0.749,-0.182,0.795,2021,5.219764705882353,,-0.9367647058823527,-1.0288672704200312
Ethiopia,Sub-Saharan Africa,4.275,,0.764,59.0,0.752,0.082,0.761,2021,4.494472222222223,,-0.2194722222222225,-1.036042754907561
Mauritania,Sub-Saharan Africa,4.227,,0.795,57.161,0.561,-0.106,0.731,2021,4.494472222222223,,-0.26747222222222256,-1.0790956618327399
Madagascar,Sub-Saharan Africa,4.208,,0.686,59.305,0.552,-0.005,0.803,2021,4.494472222222223,,-0.2864722222222227,-1.0961374374906232
Togo,Sub-Saharan Africa,4.107,,0.569,54.914,0.619,0.032,0.772,2021,4.494472222222223,,-0.38747222222222266,-1.1867279291456867
Zambia,Sub-Saharan Africa,4.073,,0.708,55.809,0.782,0.061,0.823,2021,4.494472222222223,,-0.42147222222222247,-1.217223738217688
Sierra Leone,Sub-Saharan Africa,3.849,,0.63,51.651,0.717,0.084,0.866,2021,4.494472222222223,,-0.6454722222222227,-1.4181373038685223
India,South Asia,3.819,,0.603,60.633,0.893,0.089,0.774,2021,4.441857142857143,,-0.6228571428571428,-1.4450453706967592
Burundi,Sub-Saharan Africa,3.775,,0.49,53.4,0.626,-0.024,0.607,2021,4.494472222222223,,-0.719472222222223,-1.4845105353781731
Yemen,Middle East and North Africa,3.658,,0.832,57.122,0.602,-0.147,0.8,2021,5.219764705882353,,-1.5617647058823532,-1.5894519960082962
Tanzania,Sub-Saharan Africa,3.623,,0.702,57.999,0.833,0.183,0.577,2021,4.494472222222223,,-0.8714722222222226,-1.6208447406412387
Haiti,Latin America and Caribbean,3.615,,0.54,55.7,0.593,0.422,0.721,2021,5.90805,,-2.29305,-1.6280202251287685
Malawi,Sub-Saharan Africa,3.6,,0.537,57.948,0.78,0.038,0.729,2021,4.494472222222223,,-0.8944722222222228,-1.641474258542887
Lesotho,Sub-Saharan Africa,3.512,,0.787,48.7,0.715,-0.131,0.915,2021,4.494472222222223,,-0.9824722222222229,-1.7204045879057146
Botswana,Sub-Saharan Africa,3.467,,0.784,59.269,0.824,-0.246,0.801,2021,4.494472222222223,,-1.0274722222222228,-1.7607666881480697
Rwanda,Sub-Saharan Africa,3.415,,0.552,61.4,0.897,0.061,0.167,2021,4.494472222222223,,-1.0794722222222228,-1.8074073373170132
Zimbabwe,Sub-Saharan Africa,3.145,,0.75,56.201,0.677,-0.047,0.821,2021,4.494472222222223,,-1.3494722222222229,-2.0495799387711435
Afghanistan,South Asia,2.523,,0.463,52.493,0.382,-0.102,0.924,2021,4.441857142857143,,-1.9188571428571426,-2.607473857676584
Finland,Western Europe,7.821,1.892,1.258,0.775,0.736,0.109,0.534,2022,6.895666666666666,1.9081904761904762,0.9253333333333336,2.1444907441900156
Denmark,Western Europe,7.636,1.953,1.243,0.777,0.719,0.188,0.532,2022,6.895666666666666,1.9081904761904762,0.740333333333334,1.9785576654158898
Iceland,Western Europe,7.557,1.936,1.32,0.803,0.718,0.27,0.191,2022,6.895666666666666,1.9081904761904762,0.6613333333333342,1.9076997561015334
Switzerland,Western Europe,7.512,2.026,1.226,0.822,0.677,0.147,0.461,2022,6.895666666666666,1.9081904761904762,0.6163333333333334,1.8673376558591777
Netherlands,Western Europe,7.415,1.945,1.206,0.787,0.651,0.271,0.419,2022,6.895666666666666,1.9081904761904762,0.5193333333333339,1.7803349064478795
Luxembourg,Western Europe,7.404,2.209,1.155,0.79,0.7,0.12,0.388,2022,6.895666666666666,1.9081904761904762,0.5083333333333337,1.770468615277526
Sweden,Western Europe,7.384,1.92,1.204,0.803,0.724,0.218,0.512,2022,6.895666666666666,1.9081904761904762,0.4883333333333342,1.7525299040587017
Norway,Western Europe,7.365,1.997,1.239,0.786,0.728,0.217,0.474,2022,6.895666666666666,1.9081904761904762,0.46933333333333405,1.7354881284008183
Israel,Middle East and Northern Africa,7.364,1.826,1.221,0.818,0.568,0.155,0.143,2022,5.170117647058824,1.482235294117647,2.193882352941176,1.734591192839877
New Zealand,Australia and New Zealand,7.2,1.852,1.235,0.752,0.68,0.245,0.483,2022,7.181,1.876,0.019000000000000128,1.5874937608455166
Austria,Western Europe,7.163,1.931,1.165,0.774,0.623,0.193,0.329,2022,6.895666666666666,1.9081904761904762,0.2673333333333341,1.5543071450906913
Australia,Australia and New Zealand,7.162,1.9,1.203,0.772,0.676,0.258,0.341,2022,7.181,1.876,-0.019000000000000128,1.55341020952975
Ireland,Western Europe,7.041,2.129,1.166,0.779,0.627,0.19,0.408,2022,6.895666666666666,1.9081904761904762,0.1453333333333342,1.4448810066558622
Germany,Western Europe,7.034,1.924,1.088,0.776,0.585,0.163,0.358,2022,6.895666666666666,1.9081904761904762,0.13833333333333364,1.438602457729273
Canada,North America,7.025,1.886,1.188,0.783,0.659,0.217,0.368,2022,7.001,1.934,0.02400000000000002,1.4305300376808028
United States,North America,6.977,1.982,1.182,0.628,0.574,0.22,0.177,2022,7.001,1.934,-0.02400000000000002,1.387477130755624
United Kingdom,Western Europe,6.943,1.867,1.143,0.75,0.597,0.289,0.329,2022,6.895666666666666,1.9081904761904762,0.04733333333333345,1.3569813216836217
Czech Republic,Central and Eastern Europe,6.92,1.815,1.26,0.715,0.66,0.158,0.048,2022,5.868206896551724,1.551103448275862,1.0517931034482757,1.336351803781974
Belgium,Western Europe,6.805,1.907,1.106,0.764,0.492,0.049,0.204,2022,6.895666666666666,1.9081904761904762,-0.09066666666666645,1.233204214273733
France,Western Europe,6.687,1.863,1.219,0.808,0.567,0.07,0.266,2022,6.895666666666666,1.9081904761904762,-0.2086666666666659,1.1273658180826691
Bahrain,Middle East and Northern Africa,6.647,1.854,1.029,0.625,0.693,0.199,0.155,2022,5.170117647058824,1.482235294117647,1.4768823529411765,1.0914883956450203
Slovenia,Central and Eastern Europe,6.63,1.81,1.249,0.769,0.685,0.118,0.115,2022,5.868206896551724,1.551103448275862,0.7617931034482757,1.076240491109019
Costa Rica,Latin America and Caribbean,6.582,1.584,1.054,0.744,0.661,0.089,0.102,2022,5.950368421052632,1.3487368421052632,0.6316315789473679,1.0331875841838403
United Arab Emirates,Middle East and Northern Africa,6.576,1.998,0.98,0.633,0.702,0.204,0.25,2022,5.170117647058824,1.482235294117647,1.405882352941176,1.0278059708181928
Saudi Arabia,Middle East and Northern Africa,6.523,1.87,1.092,0.577,0.651,0.078,0.18,2022,5.170117647058824,1.482235294117647,1.352882352941176,0.980268386088308
Taiwan Province of China,East Asia,6.512,1.897,1.095,0.733,0.542,0.075,0.168,2022,5.9685,1.927,0.5434999999999999,0.9704020949179545
Singapore,Southeastern Asia,6.48,2.149,1.127,0.851,0.672,0.163,0.587,2022,5.431666666666667,1.3967777777777777,1.0483333333333338,0.9417001569678362
Romania,Central and Eastern Europe,6.477,1.719,1.006,0.655,0.605,0.039,0.006,2022,5.868206896551724,1.551103448275862,0.6087931034482761,0.9390093502850123
Spain,Western Europe,6.476,1.808,1.211,0.808,0.505,0.101,0.149,2022,6.895666666666666,1.9081904761904762,-0.4196666666666662,0.9381124147240708
Uruguay,Latin America and Caribbean,6.474,1.615,1.18,0.672,0.665,0.103,0.265,2022,5.950368421052632,1.3487368421052632,0.5236315789473682,0.9363185436021886
Italy,Western Europe,6.467,1.834,1.052,0.801,0.412,0.085,0.059,2022,6.895666666666666,1.9081904761904762,-0.42866666666666653,0.9300399946755995
Kosovo,Central and Eastern Europe,6.455,1.362,0.949,0.569,0.599,0.309,0.035,2022,5.868206896551724,1.551103448275862,0.5867931034482758,0.9192767679443052
Malta,Western Europe,6.447,1.838,1.169,0.789,0.679,0.174,0.166,2022,6.895666666666666,1.9081904761904762,-0.4486666666666661,0.9121012834567754
Lithuania,Central and Eastern Europe,6.446,1.804,1.204,0.659,0.496,0.053,0.077,2022,5.868206896551724,1.551103448275862,0.5777931034482755,0.9112043478958339
Slovakia,Central and Eastern Europe,6.391,1.736,1.232,0.707,0.479,0.118,0.025,2022,5.868206896551724,1.551103448275862,0.5227931034482758,0.8618728920440669
Estonia,Central and Eastern Europe,6.341,1.793,1.232,0.728,0.689,0.123,0.333,2022,5.868206896551724,1.551103448275862,0.47279310344827596,0.8170261139970059
Panama,Latin America and Caribbean,6.309,1.715,1.107,0.709,0.592,0.049,0.051,2022,5.950368421052632,1.3487368421052632,0.3586315789473682,0.7883241760468868
Brazil,Latin America and Caribbean,6.293,1.462,1.044,0.615,0.546,0.131,0.134,2022,5.950368421052632,1.3487368421052632,0.3426315789473682,0.7739732070718272
Guatemala,Latin America and Caribbean,6.262,1.274,0.831,0.522,0.662,0.112,0.115,2022,5.950368421052632,1.3487368421052632,0.3116315789473676,0.7461682046826487
Kazakhstan,Central and Eastern Europe,6.234,1.668,1.22,0.611,0.584,0.134,0.157,2022,5.868206896551724,1.551103448275862,0.36579310344827576,0.7210540089762948
Cyprus,Western Europe,6.221,1.815,0.909,0.819,0.448,0.123,0.062,2022,6.895666666666666,1.9081904761904762,-0.6746666666666661,0.709393846684059
Latvia,Central and Eastern Europe,6.18,1.732,1.221,0.637,0.502,0.075,0.09,2022,5.868206896551724,1.551103448275862,0.3117931034482755,0.6726194886854685
Serbia,Central and Eastern Europe,6.178,1.55,1.086,0.658,0.546,0.219,0.088,2022,5.868206896551724,1.551103448275862,0.3097931034482757,0.6708256175635863
Chile,Latin America and Caribbean,6.172,1.651,1.08,0.748,0.46,0.124,0.069,2022,5.950368421052632,1.3487368421052632,0.22163157894736774,0.6654440041979387
Nicaragua,Latin America and Caribbean,6.165,1.105,1.029,0.617,0.617,0.168,0.212,2022,5.950368421052632,1.3487368421052632,0.21463157894736806,0.6591654552713505
Mexico,Latin America and Caribbean,6.128,1.552,0.886,0.623,0.621,0.092,0.115,2022,5.950368421052632,1.3487368421052632,0.17763157894736814,0.6259788395165252
Croatia,Central and Eastern Europe,6.125,1.705,1.183,0.709,0.535,0.109,0.0,2022,5.868206896551724,1.551103448275862,0.2567931034482758,0.6232880328337015
Poland,Central and Eastern Europe,6.123,1.758,1.174,0.712,0.523,0.124,0.14,2022,5.868206896551724,1.551103448275862,0.254793103448276,0.6214941617118193
El Salvador,Latin America and Caribbean,6.12,1.265,0.768,0.607,0.666,0.089,0.212,2022,5.950368421052632,1.3487368421052632,0.16963157894736813,0.6188033550289955
Kuwait,Middle East and Northern Africa,6.106,1.904,0.983,0.747,0.617,0.087,0.147,2022,5.170117647058824,1.482235294117647,0.9358823529411762,0.6062462571758181
Hungary,Central and Eastern Europe,6.086,1.748,1.233,0.668,0.485,0.078,0.064,2022,5.868206896551724,1.551103448275862,0.21779310344827607,0.5883075459569941
Mauritius,Sub-Saharan Africa,6.071,1.591,1.116,0.568,0.589,0.131,0.107,2022,4.479685714285714,0.9423428571428571,1.5913142857142857,0.5748535125428752
Uzbekistan,Central and Eastern Europe,6.063,1.219,1.092,0.6,0.716,0.283,0.24,2022,5.868206896551724,1.551103448275862,0.1947931034482755,0.5676780280553454
Japan,Eastern Asia,6.039,1.835,1.089,0.866,0.537,0.007,0.218,2022,5.83,1.64675,0.20899999999999963,0.546151574592756
Honduras,Latin America and Caribbean,6.022,1.111,0.885,0.555,0.582,0.202,0.076,2022,5.950368421052632,1.3487368421052632,0.07163157894736827,0.5309036700567558
Portugal,Western Europe,6.016,1.76,1.078,0.777,0.655,0.016,0.039,2022,6.895666666666666,1.9081904761904762,-0.8796666666666662,0.5255220566911082
Argentina,Latin America and Caribbean,5.967,1.592,1.102,0.662,0.555,0.081,0.085,2022,5.950368421052632,1.3487368421052632,0.016631578947367665,0.4815722142049879
Greece,Western Europe,5.948,1.703,0.98,0.774,0.249,0.015,0.108,2022,6.895666666666666,1.9081904761904762,-0.9476666666666658,0.46453043854710535
South Korea,Eastern Asia,5.935,1.851,0.886,0.841,0.414,0.111,0.176,2022,5.83,1.64675,0.10499999999999954,0.45287027625486875
Philippines,Southeastern Asia,5.904,1.268,0.912,0.514,0.678,0.107,0.142,2022,5.431666666666667,1.3967777777777777,0.47233333333333327,0.4250652738656911
Thailand,Southeastern Asia,5.891,1.535,1.096,0.697,0.617,0.321,0.026,2022,5.431666666666667,1.3967777777777777,0.45933333333333337,0.4134051115734553
Moldova,Central and Eastern Europe,5.857,1.417,1.008,0.597,0.561,0.102,0.028,2022,5.868206896551724,1.551103448275862,-0.011206896551724022,0.3829093025014539
Jamaica,Latin America and Caribbean,5.85,1.296,1.045,0.646,0.567,0.08,0.053,2022,5.950368421052632,1.3487368421052632,-0.10036842105263233,0.3766307535748648
Kyrgyzstan,Central and Eastern Europe,5.828,1.069,1.109,0.638,0.693,0.208,0.025,2022,5.868206896551724,1.551103448275862,-0.040206896551723936,0.35689817123415846
Belarus,Central and Eastern Europe,5.821,1.562,1.157,0.629,0.342,0.04,0.282,2022,5.868206896551724,1.551103448275862,-0.0472068965517245,0.3506196223075694
Colombia,Latin America and Caribbean,5.781,1.452,0.929,0.72,0.545,0.087,0.077,2022,5.950368421052632,1.3487368421052632,-0.16936842105263228,0.31474219986992047
Bosnia and Herzegovina,Central and Eastern Europe,5.768,1.468,1.068,0.665,0.448,0.244,0.006,2022,5.868206896551724,1.551103448275862,-0.10020689655172443,0.30308203757768465
Mongolia,Eastern Asia,5.761,1.393,1.197,0.467,0.398,0.247,0.059,2022,5.83,1.64675,-0.06899999999999995,0.29680348865109635
Dominican Republic,Latin America and Caribbean,5.737,1.538,1.003,0.577,0.606,0.084,0.179,2022,5.950368421052632,1.3487368421052632,-0.21336842105263187,0.275277035188507
Malaysia,Southeastern Asia,5.711,1.689,0.938,0.62,0.654,0.213,0.126,2022,5.431666666666667,1.3967777777777777,0.27933333333333366,0.25195671060403535
Bolivia,Latin America and Caribbean,5.6,1.256,0.88,0.555,0.627,0.112,0.064,2022,5.950368421052632,1.3487368421052632,-0.35036842105263233,0.152396863339559
China,Eastern Asia,5.585,1.508,0.958,0.705,0.656,0.099,0.142,2022,5.83,1.64675,-0.2450000000000001,0.13894282992544094
Paraguay,Latin America and Caribbean,5.578,1.409,1.13,0.624,0.629,0.171,0.059,2022,5.950368421052632,1.3487368421052632,-0.3723684210526317,0.13266428099885266
Peru,Latin America and Caribbean,5.559,1.397,0.865,0.735,0.545,0.09,0.037,2022,5.950368421052632,1.3487368421052632,-0.3913684210526318,0.11562250534096932
Montenegro,Central and Eastern Europe,5.547,1.573,1.023,0.659,0.46,0.135,0.077,2022,5.868206896551724,1.551103448275862,-0.3212068965517245,0.10485927860967424
Ecuador,Latin America and Caribbean,5.533,1.352,0.879,0.708,0.565,0.08,0.083,2022,5.950368421052632,1.3487368421052632,-0.4173684210526316,0.0923021807564977
Vietnam,Southeastern Asia,5.485,1.252,0.932,0.611,0.707,0.143,0.105,2022,5.431666666666667,1.3967777777777777,0.05333333333333368,0.04924927383131895
Turkmenistan,Central and Eastern Europe,5.474,1.484,1.319,0.516,0.649,0.314,0.032,2022,5.868206896551724,1.551103448275862,-0.39420689655172403,0.039382982660965384
North Cyprus,Western Europe,5.467,1.815,0.888,0.819,0.523,0.13,0.213,2022,6.895666666666666,1.9081904761904762,-1.4286666666666665,0.03310443373437632
Russia,Central and Eastern Europe,5.459,1.685,1.095,0.586,0.401,0.117,0.08,2022,5.868206896551724,1.551103448275862,-0.4092068965517246,0.025928949246846526
Hong Kong S.A.R. of China,East Asia,5.425,1.957,0.954,0.942,0.4,0.147,0.383,2022,5.9685,1.927,-0.5434999999999999,-0.004566859825154891
Armenia,Central and Eastern Europe,5.399,1.434,0.82,0.668,0.558,0.054,0.21,2022,5.868206896551724,1.551103448275862,-0.4692068965517242,-0.027887184409626516
Tajikistan,Central and Eastern Europe,5.377,0.966,1.005,0.518,0.572,0.118,0.304,2022,5.868206896551724,1.551103448275862,-0.49120689655172445,-0.04761976675033364
Nepal,Southern Asia,5.377,0.984,0.784,0.499,0.519,0.237,0.13,2022,4.2651666666666666,1.0721666666666667,1.1118333333333332,-0.04761976675033364
Bulgaria,Central and Eastern Europe,5.371,1.625,1.163,0.64,0.563,0.123,0.021,2022,5.868206896551724,1.551103448275862,-0.4972068965517238,-0.053001380115980386
Libya,Middle East and Northern Africa,5.33,1.476,0.943,0.606,0.477,0.106,0.179,2022,5.170117647058824,1.482235294117647,0.15988235294117636,-0.08977573811457087
Indonesia,Southeastern Asia,5.24,1.382,0.883,0.539,0.62,0.468,0.047,2022,5.431666666666667,1.3967777777777777,-0.19166666666666643,-0.17049993859928084
Ivory Coast,Sub-Saharan Africa,5.235,1.094,0.442,0.322,0.451,0.149,0.124,2022,4.479685714285714,0.9423428571428571,0.7553142857142863,-0.17498461640398685
North Macedonia,Central and Eastern Europe,5.199,1.505,0.863,0.637,0.488,0.215,0.031,2022,5.868206896551724,1.551103448275862,-0.6692068965517244,-0.2072742965978713
Albania,Central and Eastern Europe,5.199,1.439,0.646,0.719,0.511,0.138,0.028,2022,5.868206896551724,1.551103448275862,-0.6692068965517244,-0.2072742965978713
South Africa,Sub-Saharan Africa,5.194,1.425,1.088,0.361,0.442,0.089,0.046,2022,4.479685714285714,0.9423428571428571,0.7143142857142859,-0.21175897440257732
Azerbaijan,Central and Eastern Europe,5.173,1.458,1.093,0.56,0.601,0.023,0.341,2022,5.868206896551724,1.551103448275862,-0.6952068965517242,-0.23059462118234295
Gambia,Sub-Saharan Africa,5.164,0.785,0.621,0.369,0.367,0.388,0.103,2022,4.479685714285714,0.9423428571428571,0.6843142857142857,-0.23866704123081425
Bangladesh,Southern Asia,5.155,1.06,0.614,0.581,0.622,0.125,0.187,2022,4.2651666666666666,1.0721666666666667,0.8898333333333337,-0.24673946127928476
Laos,Southeastern Asia,5.14,1.239,0.654,0.479,0.679,0.197,0.184,2022,5.431666666666667,1.3967777777777777,-0.29166666666666696,-0.26019349469340364
Algeria,Middle East and Northern Africa,5.122,1.363,0.97,0.643,0.146,0.106,0.15,2022,5.170117647058824,1.482235294117647,-0.04811764705882382,-0.2763383347903455
Liberia,Sub-Saharan Africa,5.122,0.636,0.67,0.309,0.405,0.178,0.08,2022,4.479685714285714,0.9423428571428571,0.6423142857142858,-0.2763383347903455
Ukraine,Central and Eastern Europe,5.084,1.411,1.081,0.583,0.473,0.188,0.017,2022,5.868206896551724,1.551103448275862,-0.7842068965517246,-0.31042188610611215
Congo,Sub-Saharan Africa,5.075,0.95,0.405,0.355,0.431,0.13,0.146,2022,4.479685714285714,0.9423428571428571,0.5953142857142861,-0.3184943061545827
Morocco,Middle East and Northern Africa,5.06,1.208,0.268,0.565,0.492,0.02,0.102,2022,5.170117647058824,1.482235294117647,-0.1101176470588241,-0.33194833956870157
Mozambique,Sub-Saharan Africa,5.048,0.578,0.66,0.191,0.593,0.185,0.2,2022,4.479685714285714,0.9423428571428571,0.568314285714286,-0.34271156629999583
Cameroon,Sub-Saharan Africa,5.048,0.968,0.672,0.317,0.397,0.152,0.074,2022,4.479685714285714,0.9423428571428571,0.568314285714286,-0.34271156629999583
Senegal,Sub-Saharan Africa,5.046,0.933,0.53,0.447,0.494,0.143,0.081,2022,4.479685714285714,0.9423428571428571,0.5663142857142862,-0.34450543742187806
Niger,Sub-Saharan Africa,5.003,0.57,0.56,0.326,0.571,0.165,0.145,2022,4.479685714285714,0.9423428571428571,0.5233142857142861,-0.3830736665423508
Georgia,Central and Eastern Europe,4.973,1.467,0.612,0.595,0.508,0.0,0.208,2022,5.868206896551724,1.551103448275862,-0.8952068965517244,-0.40998173337058774
Gabon,Sub-Saharan Africa,4.958,1.459,0.738,0.396,0.343,0.032,0.099,2022,4.479685714285714,0.9423428571428571,0.47831428571428614,-0.4234357667847058
Iraq,Middle East and Northern Africa,4.941,1.289,0.682,0.554,0.328,0.147,0.046,2022,5.170117647058824,1.482235294117647,-0.22911764705882387,-0.4386836713207069
